timestamp,setting,flag,method,mse,mae,rmse,mape,mspe,data_path,features,seq_len,pred_len,top_k,candidate_mode,align_mode,std_eps,std_ratio_min,std_ratio_max,direction_loss,weight_mode,backend,channel_count,candidate_mean,candidate_mean_min,candidate_mean_max,shape_weight,raw_weight,std_weight,baseline_mse,baseline_mae,direction_weight,delta_mse_vs_shape,delta_mae_vs_shape
2026-05-12 00:09:08,ChannelIndependentDirectionStandalone_ETTh2_M_sl96_pl336,test,shape_baseline_ci,0.45399510860443115,0.45053911209106445,0.6737915873527527,1.9529006481170654,495.91021728515625,ETTh2.csv,M,96,336,50,full_stream,clipped_std,1e-06,0.5,2.0,same_direction,inverse,mps,7,8209.0,8209.0,8209.0,1.0,0.0,0.0,0.45399510860443115,0.45053911209106445,0.0,0.0,0.0
2026-05-12 00:09:08,ChannelIndependentDirectionStandalone_ETTh2_M_sl96_pl336,test,rerank_ci,0.41786348819732666,0.4337007701396942,0.6464236378669739,1.7387067079544067,400.74102783203125,ETTh2.csv,M,96,336,50,full_stream,clipped_std,1e-06,0.5,2.0,same_direction,inverse,mps,7,8209.0,8209.0,8209.0,1.0,0.0,0.0,0.45399510860443115,0.45053911209106445,1.5,0.03613162040710449,0.01683834195137024
