timestamp,setting,flag,method,mse,mae,rmse,mape,mspe,data_path,features,seq_len,pred_len,top_k,candidate_mode,align_mode,std_eps,std_ratio_min,std_ratio_max,direction_loss,weight_mode,backend,channel_count,candidate_mean,candidate_mean_min,candidate_mean_max,shape_weight,raw_weight,std_weight,baseline_mse,baseline_mae,direction_weight,delta_mse_vs_shape,delta_mae_vs_shape
2026-05-12 00:09:02,ChannelIndependentDirectionStandalone_ETTh2_M_sl96_pl192,test,shape_baseline_ci,0.39216524362564087,0.4149344563484192,0.6262309551239014,1.8572051525115967,429.9223327636719,ETTh2.csv,M,96,192,50,full_stream,clipped_std,1e-06,0.5,2.0,same_direction,inverse,mps,7,8353.0,8353.0,8353.0,1.0,0.0,0.0,0.39216524362564087,0.4149344563484192,0.0,0.0,0.0
2026-05-12 00:09:02,ChannelIndependentDirectionStandalone_ETTh2_M_sl96_pl192,test,rerank_ci,0.37360671162605286,0.4019004702568054,0.6112337708473206,1.5890051126480103,314.52740478515625,ETTh2.csv,M,96,192,50,full_stream,clipped_std,1e-06,0.5,2.0,same_direction,inverse,mps,7,8353.0,8353.0,8353.0,1.0,0.0,0.0,0.39216524362564087,0.4149344563484192,1.5,0.018558531999588013,0.01303398609161377
