timestamp,setting,flag,method,mse,mae,rmse,mape,mspe,data_path,features,seq_len,pred_len,top_k,candidate_mode,align_mode,std_eps,std_ratio_min,std_ratio_max,direction_loss,weight_mode,backend,channel_count,candidate_mean,candidate_mean_min,candidate_mean_max,shape_weight,raw_weight,std_weight,baseline_mse,baseline_mae,direction_weight,delta_mse_vs_shape,delta_mae_vs_shape
2026-05-12 00:10:53,ChannelIndependentDirectionStandalone_ETTm1_M_sl96_pl192,test,shape_baseline_ci,0.3718307316303253,0.38797008991241455,0.6097792387008667,2.3049144744873047,393.45672607421875,ETTm1.csv,M,96,192,50,full_stream,clipped_std,1e-06,0.5,2.0,same_direction,inverse,mps,7,34273.0,34273.0,34273.0,1.0,0.0,0.0,0.3718307316303253,0.38797008991241455,0.0,0.0,0.0
2026-05-12 00:10:53,ChannelIndependentDirectionStandalone_ETTm1_M_sl96_pl192,test,rerank_ci,0.3444598317146301,0.3734198808670044,0.5869070291519165,2.1406922340393066,315.6954345703125,ETTm1.csv,M,96,192,50,full_stream,clipped_std,1e-06,0.5,2.0,same_direction,inverse,mps,7,34273.0,34273.0,34273.0,1.0,0.0,0.0,0.3718307316303253,0.38797008991241455,1.5,0.02737089991569519,0.014550209045410156
