timestamp,setting,flag,method,mse,mae,rmse,mape,mspe,data_path,features,seq_len,pred_len,top_k,candidate_mode,align_mode,std_eps,std_ratio_min,std_ratio_max,direction_loss,weight_mode,backend,channel_count,candidate_mean,candidate_mean_min,candidate_mean_max,shape_weight,raw_weight,std_weight,baseline_mse,baseline_mae,direction_weight,delta_mse_vs_shape,delta_mae_vs_shape
2026-05-12 00:10:02,ChannelIndependentDirectionStandalone_ETTm1_M_sl96_pl96,test,shape_baseline_ci,0.31916946172714233,0.3598179817199707,0.5649508237838745,2.186462640762329,367.49029541015625,ETTm1.csv,M,96,96,50,full_stream,clipped_std,1e-06,0.5,2.0,same_direction,inverse,mps,7,34369.0,34369.0,34369.0,1.0,0.0,0.0,0.31916946172714233,0.3598179817199707,0.0,0.0,0.0
2026-05-12 00:10:02,ChannelIndependentDirectionStandalone_ETTm1_M_sl96_pl96,test,rerank_ci,0.3011346757411957,0.3518604636192322,0.5487573742866516,2.1248183250427246,341.7247619628906,ETTm1.csv,M,96,96,50,full_stream,clipped_std,1e-06,0.5,2.0,same_direction,inverse,mps,7,34369.0,34369.0,34369.0,1.0,0.0,0.0,0.31916946172714233,0.3598179817199707,1.5,0.018034785985946655,0.007957518100738525
