timestamp,setting,flag,method,mse,mae,rmse,mape,mspe,data_path,features,seq_len,pred_len,top_k,candidate_mode,align_mode,std_eps,std_ratio_min,std_ratio_max,direction_loss,weight_mode,backend,channel_backend,channel_count,candidate_mean,candidate_mean_min,candidate_mean_max,shape_weight,raw_weight,std_weight,baseline_mse,baseline_mae,direction_weight,delta_mse_vs_shape,delta_mae_vs_shape
2026-05-12 00:14:03,ChannelIndependentDirectionStandalone_ETTm2_M_sl96_pl96,test,shape_baseline_ci,0.19028498232364655,0.275532990694046,0.43621668219566345,1.3194701671600342,334.48114013671875,ETTm2.csv,M,96,96,50,full_stream,clipped_std,1e-06,0.5,2.0,same_direction,inverse,mps,loop,7,34369.0,34369.0,34369.0,1.0,0.0,0.0,0.19028498232364655,0.275532990694046,0.0,0.0,0.0
2026-05-12 00:14:03,ChannelIndependentDirectionStandalone_ETTm2_M_sl96_pl96,test,rerank_ci,0.1884078085422516,0.26994794607162476,0.43405967950820923,1.1549330949783325,243.22096252441406,ETTm2.csv,M,96,96,50,full_stream,clipped_std,1e-06,0.5,2.0,same_direction,inverse,mps,loop,7,34369.0,34369.0,34369.0,1.0,0.0,0.0,0.19028498232364655,0.275532990694046,1.5,0.0018771737813949585,0.005585044622421265
