timestamp,setting,flag,method,mse,mae,rmse,mape,mspe,data_path,features,seq_len,pred_len,top_k,candidate_mode,align_mode,std_eps,std_ratio_min,std_ratio_max,direction_loss,weight_mode,backend,channel_count,candidate_mean,candidate_mean_min,candidate_mean_max,shape_weight,raw_weight,std_weight,baseline_mse,baseline_mae,direction_weight,delta_mse_vs_shape,delta_mae_vs_shape
2026-05-12 00:08:49,ChannelIndependentDirectionStandalone_ETTh1_M_sl96_pl720,test,shape_baseline_ci,0.4739692807197571,0.47829410433769226,0.688454270362854,10.856905937194824,50437.0625,ETTh1.csv,M,96,720,50,full_stream,clipped_std,1e-06,0.5,2.0,same_direction,inverse,mps,7,7825.0,7825.0,7825.0,1.0,0.0,0.0,0.4739692807197571,0.47829410433769226,0.0,0.0,0.0
2026-05-12 00:08:49,ChannelIndependentDirectionStandalone_ETTh1_M_sl96_pl720,test,rerank_ci,0.47121918201446533,0.47192153334617615,0.6864540576934814,10.480269432067871,44126.0390625,ETTh1.csv,M,96,720,50,full_stream,clipped_std,1e-06,0.5,2.0,same_direction,inverse,mps,7,7825.0,7825.0,7825.0,1.0,0.0,0.0,0.4739692807197571,0.47829410433769226,1.5,0.002750098705291748,0.006372570991516113
